"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
05/09/2012,22:00,86.85,87.84,85.98,87.27,3193230,0,90.34,85.69,88.01
05/10/2012,22:00,87.14,87.69,86.88,87.13,2828485,0,90.33,85.73,88.03
05/11/2012,22:00,86.47,87.48,86.24,86.73,2601738,0,90.21,85.95,88.08
05/14/2012,22:00,85.69,86.55,85.24,85.83,2631858,0,90.28,85.82,88.05
05/15/2012,22:00,85.95,86.46,85.50,85.78,2611263,0,90.40,85.54,87.97
05/16/2012,22:00,85.91,86.27,85.26,85.35,2770561,0,90.54,85.21,87.88
05/17/2012,22:00,85.61,85.64,84.25,84.34,2777178,0,90.81,84.70,87.76
05/18/2012,22:00,84.73,84.78,83.27,83.51,3602884,0,91.13,83.99,87.56
05/21/2012,22:00,83.88,84.63,83.75,84.46,2450333,0,91.24,83.61,87.42
05/22/2012,22:00,84.59,84.99,83.68,84.13,3000899,0,91.24,83.17,87.21
05/23/2012,22:00,83.37,84.88,82.95,84.80,3207695,0,91.10,82.91,87.01
05/24/2012,22:00,84.96,85.00,84.03,84.98,2322017,0,90.83,82.74,86.79
05/25/2012,22:00,84.87,85.20,84.40,84.78,2346446,0,90.51,82.61,86.56
05/29/2012,22:00,85.38,86.00,85.13,85.73,2142237,0,90.13,82.63,86.38
05/30/2012,22:00,85.06,85.12,84.10,84.45,2697071,0,89.65,82.59,86.12
05/31/2012,22:00,84.47,85.05,83.87,84.41,3688899,0,89.10,82.63,85.87
06/01/2012,22:00,83.25,83.98,82.72,82.85,3539628,0,88.60,82.47,85.54
06/04/2012,22:00,82.79,82.99,81.99,82.62,2899823,0,88.20,82.27,85.24
06/05/2012,22:00,82.55,82.86,82.25,82.51,3268965,0,87.86,82.06,84.96
06/06/2012,22:00,83.22,84.64,83.03,84.63,2785879,0,87.46,82.17,84.81
06/07/2012,22:00,85.59,86.19,85.33,85.50,3032459,0,87.15,82.31,84.73
06/08/2012,22:00,85.18,86.09,84.99,86.00,2146138,0,86.91,82.43,84.67
06/11/2012,22:00,86.54,86.54,85.08,85.18,2098182,0,86.64,82.54,84.59
06/12/2012,22:00,85.74,86.74,85.22,86.73,2570804,0,86.83,82.45,84.64
06/13/2012,22:00,86.30,86.80,85.72,86.13,2661862,0,86.89,82.42,84.65
06/14/2012,22:00,86.31,87.23,86.06,86.86,3334881,0,87.14,82.32,84.73
06/15/2012,22:00,87.29,87.91,87.01,87.44,4698585,0,87.56,82.21,84.89
06/18/2012,22:00,87.07,87.61,86.67,87.31,2950508,0,87.87,82.28,85.07
06/19/2012,22:00,87.82,88.17,87.52,87.82,3212441,0,88.27,82.22,85.24
06/20/2012,22:00,87.93,88.28,87.35,87.54,3446898,0,88.55,82.28,85.41
06/21/2012,22:00,88.04,88.38,86.62,86.73,3722791,0,88.68,82.34,85.51
06/22/2012,22:00,87.11,87.14,86.38,86.83,3035373,0,88.82,82.39,85.60
06/25/2012,22:00,86.22,86.31,85.46,85.85,2908851,0,88.85,82.46,85.66
06/26/2012,22:00,85.91,86.47,85.29,86.18,2389085,0,88.88,82.48,85.68
06/27/2012,22:00,86.39,87.60,86.24,87.16,2887799,0,89.02,82.60,85.81
06/28/2012,22:00,86.38,87.25,85.98,87.16,3267026,0,89.15,82.76,85.95
06/29/2012,22:00,88.62,89.60,88.35,89.60,4629577,0,89.53,83.05,86.29
07/02/2012,22:00,89.07,89.69,88.28,89.28,2291075,0,89.64,83.60,86.62
07/03/2012,22:00,89.11,89.75,89.08,89.70,1337837,0,89.65,84.31,86.98
07/05/2012,22:00,89.12,89.95,88.86,89.57,1924707,0,89.90,84.56,87.23
07/06/2012,22:00,88.84,89.38,88.35,88.99,2192891,0,90.05,84.75,87.40
07/09/2012,22:00,88.86,89.08,88.31,88.96,2600821,0,90.20,84.90,87.55
07/10/2012,22:00,89.08,89.82,87.96,88.25,3356780,0,90.14,85.27,87.70
07/11/2012,22:00,88.38,88.76,87.01,87.85,4208576,0,90.15,85.37,87.76
07/12/2012,22:00,86.67,86.97,85.34,86.41,4938263,0,90.13,85.42,87.77
07/13/2012,22:00,86.32,87.83,86.32,87.59,2599336,0,90.13,85.49,87.81
07/16/2012,22:00,88.28,88.65,87.77,88.10,2848066,0,90.16,85.53,87.84
07/17/2012,22:00,88.25,89.35,87.55,88.98,3078404,0,90.28,85.57,87.93
07/18/2012,22:00,88.80,90.99,88.56,90.87,4273227,0,90.76,85.40,88.08
07/19/2012,22:00,90.81,91.20,90.40,90.83,3355083,0,91.16,85.33,88.24
07/20/2012,22:00,90.18,90.49,89.84,89.99,3028175,0,91.33,85.48,88.41
07/23/2012,22:00,88.44,89.56,87.78,89.36,2434748,0,91.39,85.67,88.53
07/24/2012,22:00,89.30,89.51,87.58,88.24,2850342,0,91.24,86.06,88.65
07/25/2012,22:00,88.77,89.16,87.96,88.75,3541600,0,91.11,86.46,88.78
07/26/2012,22:00,90.00,92.00,89.53,90.59,4759333,0,91.28,86.62,88.95
07/27/2012,22:00,90.94,92.08,90.66,91.71,3915359,0,91.65,86.71,89.18
