"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
12/13/2011,22:00,188.56,189.68,178.50,180.51,9306288,0,211.61,177.35,194.48
12/14/2011,22:00,178.55,180.75,170.25,180.21,11616875,0,207.12,178.07,192.60
12/15/2011,22:00,182.05,184.80,179.53,181.26,7260281,0,203.38,178.73,191.06
12/16/2011,22:00,182.42,184.41,180.31,181.26,6665197,0,201.28,178.52,189.90
12/19/2011,22:00,182.00,183.17,179.00,179.33,4535016,0,200.76,177.25,189.01
12/20/2011,22:00,182.69,183.17,180.54,182.52,4600597,0,200.76,176.58,188.67
12/21/2011,22:00,181.92,183.50,172.49,174.35,8068732,0,201.23,174.31,187.77
12/22/2011,22:00,175.09,179.67,174.21,179.03,4696272,0,201.24,173.30,187.27
12/23/2011,22:00,179.22,179.68,175.60,177.28,3497605,0,201.51,172.52,187.02
12/27/2011,22:00,177.73,178.59,176.16,176.27,2951104,0,200.95,171.30,186.12
12/28/2011,22:00,176.39,176.65,172.28,173.89,3660008,0,201.10,169.69,185.40
12/29/2011,22:00,169.62,174.55,166.97,173.86,8212559,0,200.61,168.34,184.48
12/30/2011,22:00,173.36,175.17,172.49,173.10,4280263,0,199.04,167.51,183.27
01/03/2012,22:00,175.89,179.48,175.55,179.03,5111970,0,197.14,167.71,182.42
01/04/2012,22:00,179.21,180.50,176.07,177.51,4206624,0,194.89,168.08,181.49
01/05/2012,22:00,175.94,178.25,174.05,177.61,3810496,0,193.36,168.17,180.77
01/06/2012,22:00,178.07,184.65,177.50,182.61,7010139,0,190.87,169.39,180.13
01/09/2012,22:00,182.76,184.37,177.00,178.56,5058542,0,189.18,169.89,179.54
01/10/2012,22:00,181.10,182.40,177.10,179.34,3986102,0,186.25,171.46,178.85
01/11/2012,22:00,179.64,180.77,178.19,178.90,3102877,0,183.87,172.77,178.32
01/12/2012,22:00,179.42,179.49,175.75,175.93,5388353,0,183.64,172.54,178.09
01/13/2012,22:00,175.81,178.80,173.50,178.42,4754529,0,183.47,172.54,178.00
01/17/2012,22:00,180.15,183.30,178.51,181.66,5645244,0,183.54,172.51,178.02
01/18/2012,22:00,181.94,190.25,181.12,189.44,7477287,0,185.76,171.10,178.43
01/19/2012,22:00,190.88,195.94,190.36,194.45,7100003,0,189.32,169.06,179.19
01/20/2012,22:00,190.71,192.90,189.04,190.93,5610542,0,190.89,168.33,179.61
01/23/2012,22:00,190.79,191.73,185.23,186.09,4587694,0,191.54,168.85,180.20
01/24/2012,22:00,185.00,188.41,183.82,187.00,4681086,0,192.30,168.88,180.59
01/25/2012,22:00,186.99,188.17,184.61,187.80,4308183,0,193.13,169.11,181.12
01/26/2012,22:00,189.30,194.85,188.73,193.32,5878847,0,194.87,169.07,181.97
01/27/2012,22:00,193.09,196.50,192.33,195.37,4663070,0,196.63,169.46,183.05
01/30/2012,22:00,193.68,195.00,190.13,192.15,5430039,0,197.41,170.51,183.96
01/31/2012,22:00,194.00,195.63,189.70,194.44,12772139,0,198.25,171.81,185.03
02/01/2012,22:00,173.81,179.95,172.00,179.46,21341033,0,198.23,171.87,185.05
02/02/2012,22:00,179.65,181.94,176.80,181.72,8738896,0,198.08,172.44,185.26
